지역,측정소명,날짜,이산화질소 농도
속초시,금호동,2020-07-08,0.007
태백시,황지동,2020-07-08,0.007
춘천시,중앙로,2020-07-09,0.007
춘천시,석사동,2020-07-09,0.006
춘천시,신사우동,2020-07-09,0.005
원주시,중앙동,2020-07-09,0.012
원주시,반곡동,2020-07-09,0.010
원주시,문막읍,2020-07-09,0.010
강릉시,옥천동,2020-07-09,0.011
동해시,천곡동,2020-07-09,0.008
삼척시,남양동,2020-07-09,0.008
속초시,금호동,2020-07-09,0.005
태백시,황지동,2020-07-09,1.172
춘천시,중앙로,2020-07-10,0.006
춘천시,석사동,2020-07-10,0.004
춘천시,신사우동,2020-07-10,0.004
원주시,중앙동,2020-07-10,0.008
원주시,반곡동,2020-07-10,0.009
원주시,문막읍,2020-07-10,0.009
강릉시,옥천동,2020-07-10,0.010
동해시,천곡동,2020-07-10,0.007
삼척시,남양동,2020-07-10,0.011
속초시,금호동,2020-07-10,0.007
태백시,황지동,2020-07-10,0.006
춘천시,중앙로,2020-07-11,0.004
춘천시,석사동,2020-07-11,0.002
춘천시,신사우동,2020-07-11,0.002
원주시,중앙동,2020-07-11,0.007
원주시,반곡동,2020-07-11,0.006
원주시,문막읍,2020-07-11,0.005
강릉시,옥천동,2020-07-11,0.006
동해시,천곡동,2020-07-11,0.004
삼척시,남양동,2020-07-11,0.007
속초시,금호동,2020-07-11,0.005
태백시,황지동,2020-07-11,0.006
춘천시,중앙로,2020-07-12,0.004
춘천시,석사동,2020-07-12,0.004
춘천시,신사우동,2020-07-12,0.002
원주시,중앙동,2020-07-12,0.008
원주시,반곡동,2020-07-12,0.008
원주시,문막읍,2020-07-12,0.007
강릉시,옥천동,2020-07-12,0.007
동해시,천곡동,2020-07-12,0.007
삼척시,남양동,2020-07-12,0.006
속초시,금호동,2020-07-12,0.005
태백시,황지동,2020-07-12,0.004
춘천시,중앙로,2020-07-13,0.005
춘천시,석사동,2020-07-13,0.003
춘천시,신사우동,2020-07-13,0.002
원주시,중앙동,2020-07-13,0.004
원주시,반곡동,2020-07-13,0.007
원주시,문막읍,2020-07-13,0.007
강릉시,옥천동,2020-07-13,0.010
동해시,천곡동,2020-07-13,0.008
삼척시,남양동,2020-07-13,0.006
속초시,금호동,2020-07-13,0.005
태백시,황지동,2020-07-13,0.003
춘천시,중앙로,2020-07-14,0.005
춘천시,석사동,2020-07-14,0.002
춘천시,신사우동,2020-07-14,0.002
원주시,중앙동,2020-07-14,0.003
원주시,반곡동,2020-07-14,0.006
원주시,문막읍,2020-07-14,0.006
강릉시,옥천동,2020-07-14,0.006
동해시,천곡동,2020-07-14,0.002
삼척시,남양동,2020-07-14,0.005
속초시,금호동,2020-07-14,0.004
태백시,황지동,2020-07-14,0.003
춘천시,중앙로,2020-07-15,0.005
춘천시,석사동,2020-07-15,0.006
춘천시,신사우동,2020-07-15,0.003
원주시,중앙동,2020-07-15,0.009
원주시,반곡동,2020-07-15,0.008
원주시,문막읍,2020-07-15,0.005
강릉시,옥천동,2020-07-15,0.008
동해시,천곡동,2020-07-15,0.009
삼척시,남양동,2020-07-15,0.007
속초시,금호동,2020-07-15,0.005
태백시,황지동,2020-07-15,0.006
춘천시,중앙로,2020-07-16,0.007
춘천시,석사동,2020-07-16,0.008
춘천시,신사우동,2020-07-16,0.005
원주시,중앙동,2020-07-16,0.012
원주시,반곡동,2020-07-16,0.009
원주시,문막읍,2020-07-16,0.008
강릉시,옥천동,2020-07-16,0.012
동해시,천곡동,2020-07-16,0.009
삼척시,남양동,2020-07-16,0.006
속초시,금호동,2020-07-16,0.007
태백시,황지동,2020-07-16,0.003
춘천시,중앙로,2020-07-17,0.007
춘천시,석사동,2020-07-17,0.007
춘천시,신사우동,2020-07-17,0.004
원주시,중앙동,2020-07-17,0.014
원주시,반곡동,2020-07-17,0.011
원주시,문막읍,2020-07-17,0.009
강릉시,옥천동,2020-07-17,0.013
동해시,천곡동,2020-07-17,0.009
삼척시,남양동,2020-07-17,0.008
속초시,금호동,2020-07-17,0.007
태백시,황지동,2020-07-17,0.004
춘천시,중앙로,2020-07-18,0.006
춘천시,석사동,2020-07-18,0.007
춘천시,신사우동,2020-07-18,0.004
원주시,중앙동,2020-07-18,0.011
원주시,반곡동,2020-07-18,0.009
원주시,문막읍,2020-07-18,0.007
강릉시,옥천동,2020-07-18,0.011
동해시,천곡동,2020-07-18,0.010
삼척시,남양동,2020-07-18,0.008
속초시,금호동,2020-07-18,0.006
태백시,황지동,2020-07-18,0.004
춘천시,중앙로,2020-07-19,0.005
춘천시,석사동,2020-07-19,0.006
춘천시,신사우동,2020-07-19,0.003
원주시,중앙동,2020-07-19,0.009
원주시,반곡동,2020-07-19,0.006
원주시,문막읍,2020-07-19,0.007
강릉시,옥천동,2020-07-19,0.013
동해시,천곡동,2020-07-19,0.014
삼척시,남양동,2020-07-19,0.010
속초시,금호동,2020-07-19,0.008
태백시,황지동,2020-07-19,0.003
춘천시,중앙로,2020-07-20,0.006
춘천시,석사동,2020-07-20,0.007
춘천시,신사우동,2020-07-20,0.005
원주시,중앙동,2020-07-20,0.009
원주시,반곡동,2020-07-20,0.006
원주시,문막읍,2020-07-20,0.007
강릉시,옥천동,2020-07-20,0.012
동해시,천곡동,2020-07-20,0.014
삼척시,남양동,2020-07-20,0.011
속초시,금호동,2020-07-20,0.008
태백시,황지동,2020-07-20,0.001
춘천시,중앙로,2020-07-21,0.007
춘천시,석사동,2020-07-21,0.008
춘천시,신사우동,2020-07-21,0.005
원주시,중앙동,2020-07-21,0.011
원주시,반곡동,2020-07-21,0.008
원주시,문막읍,2020-07-21,0.007
강릉시,옥천동,2020-07-21,0.012
동해시,천곡동,2020-07-21,0.010
삼척시,남양동,2020-07-21,0.008
속초시,금호동,2020-07-21,0.009
태백시,황지동,2020-07-21,1.170
춘천시,중앙로,2020-07-22,0.007
춘천시,석사동,2020-07-22,0.009
춘천시,신사우동,2020-07-22,0.005
원주시,중앙동,2020-07-22,0.015
원주시,반곡동,2020-07-22,0.011
원주시,문막읍,2020-07-22,0.011
강릉시,옥천동,2020-07-22,0.014
동해시,천곡동,2020-07-22,0.015
삼척시,남양동,2020-07-22,0.010
속초시,금호동,2020-07-22,0.010
태백시,황지동,2020-07-22,0.002
춘천시,중앙로,2020-07-23,0.006
춘천시,석사동,2020-07-23,0.006
춘천시,신사우동,2020-07-23,0.004
원주시,중앙동,2020-07-23,0.011
원주시,반곡동,2020-07-23,0.007
원주시,문막읍,2020-07-23,0.009
강릉시,옥천동,2020-07-23,0.013
동해시,천곡동,2020-07-23,0.012
삼척시,남양동,2020-07-23,0.009
속초시,금호동,2020-07-23,0.007
태백시,황지동,2020-07-23,0.004
춘천시,중앙로,2020-07-24,0.005
춘천시,석사동,2020-07-24,0.002
춘천시,신사우동,2020-07-24,0.002
원주시,중앙동,2020-07-24,0.008
원주시,반곡동,2020-07-24,0.006
원주시,문막읍,2020-07-24,0.005
강릉시,옥천동,2020-07-24,0.007
동해시,천곡동,2020-07-24,0.004
삼척시,남양동,2020-07-24,0.005
속초시,금호동,2020-07-24,0.004
태백시,황지동,2020-07-24,0.005
춘천시,중앙로,2020-07-25,0.003
춘천시,석사동,2020-07-25,0.002
춘천시,신사우동,2020-07-25,0.001
원주시,중앙동,2020-07-25,0.006
원주시,반곡동,2020-07-25,0.005
원주시,문막읍,2020-07-25,0.005
강릉시,옥천동,2020-07-25,0.009
동해시,천곡동,2020-07-25,0.004
삼척시,남양동,2020-07-25,0.005
속초시,금호동,2020-07-25,0.004
태백시,황지동,2020-07-25,0.004
춘천시,중앙로,2020-07-26,0.003
춘천시,석사동,2020-07-26,0.002
춘천시,신사우동,2020-07-26,0.002
원주시,중앙동,2020-07-26,0.006
원주시,반곡동,2020-07-26,0.005
원주시,문막읍,2020-07-26,0.005
강릉시,옥천동,2020-07-26,0.006
동해시,천곡동,2020-07-26,0.004
삼척시,남양동,2020-07-26,0.005
속초시,금호동,2020-07-26,0.003
태백시,황지동,2020-07-26,0.006
춘천시,중앙로,2020-07-27,0.006
춘천시,석사동,2020-07-27,0.005
춘천시,신사우동,2020-07-27,0.003
원주시,중앙동,2020-07-27,0.011
원주시,반곡동,2020-07-27,0.008
원주시,문막읍,2020-07-27,0.007
강릉시,옥천동,2020-07-27,0.008
동해시,천곡동,2020-07-27,0.005
삼척시,남양동,2020-07-27,0.007
속초시,금호동,2020-07-27,0.005
태백시,황지동,2020-07-27,0.009
춘천시,중앙로,2020-07-28,0.006
춘천시,석사동,2020-07-28,0.006
춘천시,신사우동,2020-07-28,0.003
원주시,중앙동,2020-07-28,0.011
원주시,반곡동,2020-07-28,0.008
원주시,문막읍,2020-07-28,0.009
강릉시,옥천동,2020-07-28,0.010
동해시,천곡동,2020-07-28,0.005
삼척시,남양동,2020-07-28,0.008
속초시,금호동,2020-07-28,0.005
태백시,황지동,2020-07-28,0.011
춘천시,중앙로,2020-07-29,0.006
춘천시,석사동,2020-07-29,0.007
춘천시,신사우동,2020-07-29,0.004
원주시,중앙동,2020-07-29,0.013
원주시,반곡동,2020-07-29,0.008
원주시,문막읍,2020-07-29,0.008
강릉시,옥천동,2020-07-29,0.012
동해시,천곡동,2020-07-29,0.007
삼척시,남양동,2020-07-29,0.009
속초시,금호동,2020-07-29,0.006
태백시,황지동,2020-07-29,0.008
춘천시,중앙로,2020-07-30,0.007
춘천시,석사동,2020-07-30,0.007
춘천시,신사우동,2020-07-30,0.005
원주시,중앙동,2020-07-30,0.013
원주시,반곡동,2020-07-30,0.009
원주시,문막읍,2020-07-30,0.009
강릉시,옥천동,2020-07-30,0.013
동해시,천곡동,2020-07-30,0.012
삼척시,남양동,2020-07-30,0.017
속초시,금호동,2020-07-30,0.006
태백시,황지동,2020-07-30,0.005
춘천시,중앙로,2020-07-31,0.009
춘천시,석사동,2020-07-31,0.008
춘천시,신사우동,2020-07-31,0.007
원주시,중앙동,2020-07-31,0.012
원주시,반곡동,2020-07-31,0.008
원주시,문막읍,2020-07-31,0.009
강릉시,옥천동,2020-07-31,0.013
동해시,천곡동,2020-07-31,0.013
삼척시,남양동,2020-07-31,0.012
속초시,금호동,2020-07-31,0.012
태백시,황지동,2020-07-31,0.004
